index,game_id,soundtrack,segment,genre
355,3x3-eyes-juuma-houkan,soundtrack_0004,3x3-eyes-juuma-houkan_00047.mp4,Fighting
359,3x3-eyes-juuma-houkan,soundtrack_0004,3x3-eyes-juuma-houkan_00055.mp4,Fighting
363,3x3-eyes-juuma-houkan,soundtrack_0004,3x3-eyes-juuma-houkan_00063.mp4,Fighting
367,3x3-eyes-juuma-houkan,soundtrack_0004,3x3-eyes-juuma-houkan_00085.mp4,Fighting
371,3x3-eyes-juuma-houkan,soundtrack_0004,3x3-eyes-juuma-houkan_00159.mp4,Fighting
375,3x3-eyes-juuma-houkan,soundtrack_0004,3x3-eyes-juuma-houkan_00213.mp4,Fighting
379,3x3-eyes-juuma-houkan,soundtrack_0004,3x3-eyes-juuma-houkan_00223.mp4,Fighting
383,3x3-eyes-juuma-houkan,soundtrack_0004,3x3-eyes-juuma-houkan_00233.mp4,Fighting
388,3x3-eyes-juuma-houkan,soundtrack_0005,3x3-eyes-juuma-houkan_00099.mp4,Fighting
389,3x3-eyes-juuma-houkan,soundtrack_0005,3x3-eyes-juuma-houkan_00101.mp4,Fighting
391,3x3-eyes-juuma-houkan,soundtrack_0005,3x3-eyes-juuma-houkan_00111.mp4,Fighting
392,3x3-eyes-juuma-houkan,soundtrack_0005,3x3-eyes-juuma-houkan_00119.mp4,Fighting
394,3x3-eyes-juuma-houkan,soundtrack_0005,3x3-eyes-juuma-houkan_00123.mp4,Fighting
395,3x3-eyes-juuma-houkan,soundtrack_0005,3x3-eyes-juuma-houkan_00127.mp4,Fighting
397,3x3-eyes-juuma-houkan,soundtrack_0005,3x3-eyes-juuma-houkan_00131.mp4,Fighting
398,3x3-eyes-juuma-houkan,soundtrack_0005,3x3-eyes-juuma-houkan_00153.mp4,Fighting
400,3x3-eyes-juuma-houkan,soundtrack_0005,3x3-eyes-juuma-houkan_00197.mp4,Fighting
401,3x3-eyes-juuma-houkan,soundtrack_0005,3x3-eyes-juuma-houkan_00199.mp4,Fighting
403,3x3-eyes-juuma-houkan,soundtrack_0007,3x3-eyes-juuma-houkan_00275.mp4,Fighting
404,3x3-eyes-juuma-houkan,soundtrack_0007,3x3-eyes-juuma-houkan_00277.mp4,Fighting
405,3x3-eyes-juuma-houkan,soundtrack_0007,3x3-eyes-juuma-houkan_00279.mp4,Fighting
406,3x3-eyes-juuma-houkan,soundtrack_0007,3x3-eyes-juuma-houkan_00281.mp4,Fighting
407,3x3-eyes-juuma-houkan,soundtrack_0007,3x3-eyes-juuma-houkan_00283.mp4,Fighting
408,3x3-eyes-juuma-houkan,soundtrack_0007,3x3-eyes-juuma-houkan_00285.mp4,Fighting
409,3x3-eyes-juuma-houkan,soundtrack_0007,3x3-eyes-juuma-houkan_00287.mp4,Fighting
410,3x3-eyes-juuma-houkan,soundtrack_0007,3x3-eyes-juuma-houkan_00289.mp4,Fighting
411,3x3-eyes-juuma-houkan,soundtrack_0007,3x3-eyes-juuma-houkan_00291.mp4,Fighting
412,3x3-eyes-juuma-houkan,soundtrack_0007,3x3-eyes-juuma-houkan_00293.mp4,Fighting
414,3x3-eyes-juuma-houkan,soundtrack_0008,3x3-eyes-juuma-houkan_00093.mp4,Fighting
415,3x3-eyes-juuma-houkan,soundtrack_0008,3x3-eyes-juuma-houkan_00095.mp4,Fighting
416,3x3-eyes-juuma-houkan,soundtrack_0008,3x3-eyes-juuma-houkan_00097.mp4,Fighting
417,3x3-eyes-juuma-houkan,soundtrack_0008,3x3-eyes-juuma-houkan_00181.mp4,Fighting
418,3x3-eyes-juuma-houkan,soundtrack_0008,3x3-eyes-juuma-houkan_00183.mp4,Fighting
419,3x3-eyes-juuma-houkan,soundtrack_0008,3x3-eyes-juuma-houkan_00185.mp4,Fighting
420,3x3-eyes-juuma-houkan,soundtrack_0008,3x3-eyes-juuma-houkan_00187.mp4,Fighting
421,3x3-eyes-juuma-houkan,soundtrack_0008,3x3-eyes-juuma-houkan_00189.mp4,Fighting
422,3x3-eyes-juuma-houkan,soundtrack_0008,3x3-eyes-juuma-houkan_00249.mp4,Fighting
423,3x3-eyes-juuma-houkan,soundtrack_0008,3x3-eyes-juuma-houkan_00251.mp4,Fighting
425,3x3-eyes-seima-kourinden,soundtrack_0002,3x3-eyes-seima-kourinden_00281.mp4,Fighting
428,3x3-eyes-seima-kourinden,soundtrack_0007,3x3-eyes-seima-kourinden_00205.mp4,Fighting
430,3x3-eyes-seima-kourinden,soundtrack_0022,3x3-eyes-seima-kourinden_00283.mp4,Fighting
431,4-nin-shougi,soundtrack_0001,4-nin-shougi_00051.mp4,Strategy
432,4-nin-shougi,soundtrack_0001,4-nin-shougi_00053.mp4,Strategy
433,4-nin-shougi,soundtrack_0001,4-nin-shougi_00111.mp4,Strategy
436,4-nin-shougi,soundtrack_0003,4-nin-shougi_00015.mp4,Strategy
438,4-nin-shougi,soundtrack_0003,4-nin-shougi_00019.mp4,Strategy
440,4-nin-shougi,soundtrack_0003,4-nin-shougi_00023.mp4,Strategy
442,4-nin-shougi,soundtrack_0003,4-nin-shougi_00027.mp4,Strategy
445,4-nin-shougi,soundtrack_0003,4-nin-shougi_00033.mp4,Strategy
447,4-nin-shougi,soundtrack_0003,4-nin-shougi_00037.mp4,Strategy
449,4-nin-shougi,soundtrack_0003,4-nin-shougi_00041.mp4,Strategy
451,4-nin-shougi,soundtrack_0003,4-nin-shougi_00045.mp4,Strategy
457,4-nin-shougi,soundtrack_0009,4-nin-shougi_00063.mp4,Strategy
460,4-nin-shougi,soundtrack_0009,4-nin-shougi_00069.mp4,Strategy
463,4-nin-shougi,soundtrack_0009,4-nin-shougi_00075.mp4,Strategy
466,4-nin-shougi,soundtrack_0009,4-nin-shougi_00081.mp4,Strategy
469,4-nin-shougi,soundtrack_0009,4-nin-shougi_00087.mp4,Strategy
472,4-nin-shougi,soundtrack_0009,4-nin-shougi_00093.mp4,Strategy
475,4-nin-shougi,soundtrack_0009,4-nin-shougi_00099.mp4,Strategy
478,4-nin-shougi,soundtrack_0009,4-nin-shougi_00105.mp4,Strategy
481,4-nin-shougi,soundtrack_0010,4-nin-shougi_00001.mp4,Strategy
482,4-nin-shougi,soundtrack_0010,4-nin-shougi_00005.mp4,Strategy
483,4-nin-shougi,soundtrack_0010,4-nin-shougi_00007.mp4,Strategy
484,4-nin-shougi,soundtrack_0010,4-nin-shougi_00009.mp4,Strategy
485,4-nin-shougi,soundtrack_0010,4-nin-shougi_00055.mp4,Strategy
495,7th-saga-the,soundtrack_0001,7th-saga-the_00491.mp4,RPG
512,7th-saga-the,soundtrack_0003,7th-saga-the_00547.mp4,RPG
520,7th-saga-the,soundtrack_0004,7th-saga-the_00683.mp4,RPG
522,7th-saga-the,soundtrack_0005,7th-saga-the_00641.mp4,RPG
535,7th-saga-the,soundtrack_0006,7th-saga-the_00393.mp4,RPG
547,7th-saga-the,soundtrack_0010,7th-saga-the_00081.mp4,RPG
550,7th-saga-the,soundtrack_0011,7th-saga-the_00005.mp4,RPG
564,7th-saga-the,soundtrack_0012,7th-saga-the_00315.mp4,RPG
582,7th-saga-the,soundtrack_0016,7th-saga-the_00603.mp4,RPG
591,7th-saga-the,soundtrack_0019,7th-saga-the_00143.mp4,RPG
602,7th-saga-the,soundtrack_0022,7th-saga-the_00117.mp4,RPG
611,7th-saga-the,soundtrack_0025,7th-saga-the_00525.mp4,RPG
614,7th-saga-the,soundtrack_0026,7th-saga-the_00011.mp4,RPG
649,7th-saga-the,soundtrack_0027,7th-saga-the_00465.mp4,RPG
690,7th-saga-the,soundtrack_0028,7th-saga-the_00107.mp4,RPG
707,7th-saga-the,soundtrack_0029,7th-saga-the_00055.mp4,RPG
719,7th-saga-the,soundtrack_0031,7th-saga-the_00373.mp4,RPG
725,7th-saga-the,soundtrack_0032,7th-saga-the_00347.mp4,RPG
727,7th-saga-the,soundtrack_0034,7th-saga-the_00175.mp4,RPG
730,7th-saga-the,soundtrack_0035,7th-saga-the_00027.mp4,RPG
736,90-minutes-european-prime-goal,soundtrack_0001,90-minutes-european-prime-goal_00041.mp4,Sports
740,90-minutes-european-prime-goal,soundtrack_0001,90-minutes-european-prime-goal_00077.mp4,Sports
744,90-minutes-european-prime-goal,soundtrack_0001,90-minutes-european-prime-goal_00107.mp4,Sports
748,90-minutes-european-prime-goal,soundtrack_0001,90-minutes-european-prime-goal_00117.mp4,Sports
752,90-minutes-european-prime-goal,soundtrack_0001,90-minutes-european-prime-goal_00183.mp4,Sports
756,90-minutes-european-prime-goal,soundtrack_0001,90-minutes-european-prime-goal_00239.mp4,Sports
760,90-minutes-european-prime-goal,soundtrack_0001,90-minutes-european-prime-goal_00359.mp4,Sports
764,90-minutes-european-prime-goal,soundtrack_0001,90-minutes-european-prime-goal_00397.mp4,Sports
768,90-minutes-european-prime-goal,soundtrack_0001,90-minutes-european-prime-goal_00445.mp4,Sports
772,90-minutes-european-prime-goal,soundtrack_0001,90-minutes-european-prime-goal_00503.mp4,Sports
776,90-minutes-european-prime-goal,soundtrack_0004,90-minutes-european-prime-goal_00001.mp4,Sports
777,90-minutes-european-prime-goal,soundtrack_0004,90-minutes-european-prime-goal_00003.mp4,Sports
778,90-minutes-european-prime-goal,soundtrack_0008,90-minutes-european-prime-goal_00063.mp4,Sports
779,90-minutes-european-prime-goal,soundtrack_0008,90-minutes-european-prime-goal_00127.mp4,Sports
780,90-minutes-european-prime-goal,soundtrack_0008,90-minutes-european-prime-goal_00185.mp4,Sports
781,90-minutes-european-prime-goal,soundtrack_0008,90-minutes-european-prime-goal_00187.mp4,Sports
782,90-minutes-european-prime-goal,soundtrack_0008,90-minutes-european-prime-goal_00317.mp4,Sports
783,90-minutes-european-prime-goal,soundtrack_0008,90-minutes-european-prime-goal_00491.mp4,Sports
784,90-minutes-european-prime-goal,soundtrack_0009,90-minutes-european-prime-goal_00005.mp4,Sports
785,90-minutes-european-prime-goal,soundtrack_0009,90-minutes-european-prime-goal_00007.mp4,Sports
786,90-minutes-european-prime-goal,soundtrack_0009,90-minutes-european-prime-goal_00123.mp4,Sports
787,90-minutes-european-prime-goal,soundtrack_0009,90-minutes-european-prime-goal_00247.mp4,Sports
788,90-minutes-european-prime-goal,soundtrack_0009,90-minutes-european-prime-goal_00249.mp4,Sports
789,90-minutes-european-prime-goal,soundtrack_0009,90-minutes-european-prime-goal_00387.mp4,Sports
793,90-minutes-european-prime-goal,soundtrack_0012,90-minutes-european-prime-goal_00097.mp4,Sports
796,90-minutes-european-prime-goal,soundtrack_0012,90-minutes-european-prime-goal_00173.mp4,Sports
799,90-minutes-european-prime-goal,soundtrack_0012,90-minutes-european-prime-goal_00225.mp4,Sports
803,90-minutes-european-prime-goal,soundtrack_0012,90-minutes-european-prime-goal_00279.mp4,Sports
806,90-minutes-european-prime-goal,soundtrack_0012,90-minutes-european-prime-goal_00285.mp4,Sports
809,90-minutes-european-prime-goal,soundtrack_0012,90-minutes-european-prime-goal_00331.mp4,Sports
812,90-minutes-european-prime-goal,soundtrack_0012,90-minutes-european-prime-goal_00337.mp4,Sports
816,90-minutes-european-prime-goal,soundtrack_0012,90-minutes-european-prime-goal_00385.mp4,Sports
819,90-minutes-european-prime-goal,soundtrack_0012,90-minutes-european-prime-goal_00471.mp4,Sports
822,90-minutes-european-prime-goal,soundtrack_0012,90-minutes-european-prime-goal_00525.mp4,Sports
828,90-minutes-european-prime-goal,soundtrack_0013,90-minutes-european-prime-goal_00089.mp4,Sports
830,90-minutes-european-prime-goal,soundtrack_0013,90-minutes-european-prime-goal_00197.mp4,Sports
833,90-minutes-european-prime-goal,soundtrack_0013,90-minutes-european-prime-goal_00243.mp4,Sports
835,90-minutes-european-prime-goal,soundtrack_0013,90-minutes-european-prime-goal_00291.mp4,Sports
837,90-minutes-european-prime-goal,soundtrack_0013,90-minutes-european-prime-goal_00313.mp4,Sports
840,90-minutes-european-prime-goal,soundtrack_0013,90-minutes-european-prime-goal_00349.mp4,Sports
842,90-minutes-european-prime-goal,soundtrack_0013,90-minutes-european-prime-goal_00401.mp4,Sports
844,90-minutes-european-prime-goal,soundtrack_0013,90-minutes-european-prime-goal_00425.mp4,Sports
847,90-minutes-european-prime-goal,soundtrack_0013,90-minutes-european-prime-goal_00459.mp4,Sports
849,90-minutes-european-prime-goal,soundtrack_0013,90-minutes-european-prime-goal_00477.mp4,Sports
852,90-minutes-european-prime-goal,soundtrack_0014,90-minutes-european-prime-goal_00535.mp4,Sports
853,90-minutes-european-prime-goal,soundtrack_0014,90-minutes-european-prime-goal_00537.mp4,Sports
854,90-minutes-european-prime-goal,soundtrack_0014,90-minutes-european-prime-goal_00539.mp4,Sports
858,90-minutes-european-prime-goal,soundtrack_0015,90-minutes-european-prime-goal_00029.mp4,Sports
861,90-minutes-european-prime-goal,soundtrack_0015,90-minutes-european-prime-goal_00069.mp4,Sports
864,90-minutes-european-prime-goal,soundtrack_0015,90-minutes-european-prime-goal_00111.mp4,Sports
867,90-minutes-european-prime-goal,soundtrack_0015,90-minutes-european-prime-goal_00137.mp4,Sports
870,90-minutes-european-prime-goal,soundtrack_0015,90-minutes-european-prime-goal_00181.mp4,Sports
874,90-minutes-european-prime-goal,soundtrack_0015,90-minutes-european-prime-goal_00253.mp4,Sports
877,90-minutes-european-prime-goal,soundtrack_0015,90-minutes-european-prime-goal_00311.mp4,Sports
880,90-minutes-european-prime-goal,soundtrack_0015,90-minutes-european-prime-goal_00343.mp4,Sports
883,90-minutes-european-prime-goal,soundtrack_0015,90-minutes-european-prime-goal_00409.mp4,Sports
886,90-minutes-european-prime-goal,soundtrack_0015,90-minutes-european-prime-goal_00457.mp4,Sports
890,90-minutes-european-prime-goal,soundtrack_0016,90-minutes-european-prime-goal_00009.mp4,Sports
891,90-minutes-european-prime-goal,soundtrack_0016,90-minutes-european-prime-goal_00125.mp4,Sports
892,90-minutes-european-prime-goal,soundtrack_0016,90-minutes-european-prime-goal_00155.mp4,Sports
893,90-minutes-european-prime-goal,soundtrack_0016,90-minutes-european-prime-goal_00251.mp4,Sports
894,90-minutes-european-prime-goal,soundtrack_0016,90-minutes-european-prime-goal_00263.mp4,Sports
895,90-minutes-european-prime-goal,soundtrack_0016,90-minutes-european-prime-goal_00389.mp4,Sports
896,90-minutes-european-prime-goal,soundtrack_0019,90-minutes-european-prime-goal_00369.mp4,Sports
899,90-minutes-european-prime-goal,soundtrack_0020,90-minutes-european-prime-goal_00085.mp4,Sports
901,90-minutes-european-prime-goal,soundtrack_0020,90-minutes-european-prime-goal_00105.mp4,Sports
903,90-minutes-european-prime-goal,soundtrack_0020,90-minutes-european-prime-goal_00143.mp4,Sports
905,90-minutes-european-prime-goal,soundtrack_0020,90-minutes-european-prime-goal_00179.mp4,Sports
907,90-minutes-european-prime-goal,soundtrack_0020,90-minutes-european-prime-goal_00233.mp4,Sports
910,90-minutes-european-prime-goal,soundtrack_0020,90-minutes-european-prime-goal_00329.mp4,Sports
912,90-minutes-european-prime-goal,soundtrack_0020,90-minutes-european-prime-goal_00355.mp4,Sports
914,90-minutes-european-prime-goal,soundtrack_0020,90-minutes-european-prime-goal_00377.mp4,Sports
916,90-minutes-european-prime-goal,soundtrack_0020,90-minutes-european-prime-goal_00443.mp4,Sports
918,90-minutes-european-prime-goal,soundtrack_0020,90-minutes-european-prime-goal_00485.mp4,Sports
922,90-minutes-european-prime-goal,soundtrack_0021,90-minutes-european-prime-goal_00091.mp4,Sports
924,90-minutes-european-prime-goal,soundtrack_0021,90-minutes-european-prime-goal_00163.mp4,Sports
926,90-minutes-european-prime-goal,soundtrack_0021,90-minutes-european-prime-goal_00167.mp4,Sports
928,90-minutes-european-prime-goal,soundtrack_0021,90-minutes-european-prime-goal_00215.mp4,Sports
930,90-minutes-european-prime-goal,soundtrack_0021,90-minutes-european-prime-goal_00219.mp4,Sports
932,90-minutes-european-prime-goal,soundtrack_0021,90-minutes-european-prime-goal_00267.mp4,Sports
934,90-minutes-european-prime-goal,soundtrack_0021,90-minutes-european-prime-goal_00327.mp4,Sports
936,90-minutes-european-prime-goal,soundtrack_0021,90-minutes-european-prime-goal_00429.mp4,Sports
938,90-minutes-european-prime-goal,soundtrack_0021,90-minutes-european-prime-goal_00467.mp4,Sports
940,90-minutes-european-prime-goal,soundtrack_0021,90-minutes-european-prime-goal_00519.mp4,Sports
942,90-minutes-european-prime-goal,soundtrack_0023,90-minutes-european-prime-goal_00371.mp4,Sports
943,90-minutes-european-prime-goal,soundtrack_0023,90-minutes-european-prime-goal_00395.mp4,Sports
946,90-minutes-european-prime-goal,soundtrack_0024,90-minutes-european-prime-goal_00051.mp4,Sports
949,90-minutes-european-prime-goal,soundtrack_0024,90-minutes-european-prime-goal_00057.mp4,Sports
952,90-minutes-european-prime-goal,soundtrack_0024,90-minutes-european-prime-goal_00149.mp4,Sports
955,90-minutes-european-prime-goal,soundtrack_0024,90-minutes-european-prime-goal_00189.mp4,Sports
958,90-minutes-european-prime-goal,soundtrack_0024,90-minutes-european-prime-goal_00207.mp4,Sports
960,90-minutes-european-prime-goal,soundtrack_0024,90-minutes-european-prime-goal_00261.mp4,Sports
963,90-minutes-european-prime-goal,soundtrack_0024,90-minutes-european-prime-goal_00319.mp4,Sports
966,90-minutes-european-prime-goal,soundtrack_0024,90-minutes-european-prime-goal_00351.mp4,Sports
969,90-minutes-european-prime-goal,soundtrack_0024,90-minutes-european-prime-goal_00421.mp4,Sports
972,90-minutes-european-prime-goal,soundtrack_0024,90-minutes-european-prime-goal_00493.mp4,Sports
975,90-minutes-european-prime-goal,soundtrack_0025,90-minutes-european-prime-goal_00121.mp4,Sports
976,90-minutes-european-prime-goal,soundtrack_0025,90-minutes-european-prime-goal_00533.mp4,Sports
977,a-ressha-de-ikou-3-super-version,soundtrack_0015,a-ressha-de-ikou-3-super-version_00001.mp4,Simulation
978,a-ressha-de-ikou-3-super-version,soundtrack_0015,a-ressha-de-ikou-3-super-version_00003.mp4,Simulation
979,a-ressha-de-ikou-3-super-version,soundtrack_0015,a-ressha-de-ikou-3-super-version_00005.mp4,Simulation
980,a-ressha-de-ikou-3-super-version,soundtrack_0015,a-ressha-de-ikou-3-super-version_00007.mp4,Simulation
981,a-ressha-de-ikou-3-super-version,soundtrack_0015,a-ressha-de-ikou-3-super-version_00009.mp4,Simulation
982,a-ressha-de-ikou-3-super-version,soundtrack_0015,a-ressha-de-ikou-3-super-version_00011.mp4,Simulation
983,a-ressha-de-ikou-3-super-version,soundtrack_0015,a-ressha-de-ikou-3-super-version_00013.mp4,Simulation
984,a-ressha-de-ikou-3-super-version,soundtrack_0015,a-ressha-de-ikou-3-super-version_00015.mp4,Simulation
